CCSDS_OEM_VERS = 2.0
CREATION_DATE  = 2026-09-19T15:15:51.545
ORIGINATOR     = ORBINAUTS ENGINE ORACLE

META_START
OBJECT_NAME          = ISS
OBJECT_ID            = 1998-067-A
CENTER_NAME          = Earth
REF_FRAME            = EME2000
TIME_SYSTEM          = UTC
START_TIME           = 2026-09-19T12:00:00.000
USEABLE_START_TIME   = 2026-09-19T12:00:00.000
USEABLE_STOP_TIME    = 2026-09-21T13:00:00.000
STOP_TIME            = 2026-09-21T13:00:00.000
META_STOP

COMMENT Simulated data: every vector here was computed by oracle/ephemeris.py with Skyfield from published Elements and a made-up reboost.
COMMENT It follows the layout of NASA's ISS Ephemeris file but is not NASA's and describes no real trajectory.
COMMENT Units are in kg and m^2
COMMENT MASS=468853.80
COMMENT DRAG_AREA=1138.30
COMMENT DRAG_COEFF=1.80
COMMENT Begin sequence of events
COMMENT TRAJECTORY EVENT SUMMARY:
COMMENT 
COMMENT |       EVENT        |       TIG        | ORB |   DV    |   HA    |   HP    |
COMMENT |                    |       GMT        |     |   M/S   |   KM    |   KM    |
COMMENT =============================================================================
COMMENT  Simulated_Reboost    263:12:00:00.000             0.8     424.6     416.5
COMMENT =============================================================================
COMMENT End sequence of events
2026-09-19T20:40:00.000 3691.779677220 4009.026062493 -4067.063019686 -6.320466301982 1.893814108927 -3.879717708023
2026-09-19T20:44:00.000 2059.497681127 4312.817019706 -4839.150543615 -7.198981623334 0.622735447628 -2.515486084000
2026-09-19T20:48:00.000 278.132000101 4304.467718589 -5260.014880120 -7.555574410555 -0.691642376988 -0.970652924543
2026-09-19T20:52:00.000 -1523.356073541 3984.921851065 -5299.520315004 -7.365803061019 -1.954997545955 0.643324398789
2026-09-19T20:56:00.000 -3214.759290205 3377.409134876 -4954.968017972 -6.643722450114 -3.076963814010 2.210549875250
2026-09-19T21:00:00.000 -4673.775031710 2525.771784728 -4251.235396703 -5.440795447564 -3.977091793238 3.618398688714
2026-09-19T21:04:00.000 -5794.643395459 1491.418636886 -3239.076996946 -3.842705521289 -4.590298167419 4.765097926207
2026-09-19T21:08:00.000 -6495.759990272 349.052451245 -1991.643907113 -1.963978864479 -4.871590544910 5.566932567910
2026-09-19T21:12:00.000 -6725.725798315 -818.612990143 -599.362206361 0.059655181075 -4.799686582352 5.964615660003
2026-09-19T21:16:00.000 -6467.309755286 -1926.822558828 836.551433197 2.080945015361 -4.379038073504 5.928157661596
2026-09-19T21:20:00.000 -5738.906434156 -2894.999778226 2211.491922772 3.952161212750 -3.639838733574 5.459545947753
2026-09-19T21:24:00.000 -4593.285167605 -3652.707620155 3425.198604850 5.536425713832 -2.635855477149 4.592774846860
2026-09-19T21:28:00.000 -3113.708149251 -4144.844341324 4389.168946921 6.718111362947 -1.440282482637 3.391181522758
2026-09-19T21:32:00.000 -1407.768553632 -4335.655233781 5033.144743101 7.411299161453 -0.140121916037 1.942471042248
2026-09-19T21:36:00.000 400.505547937 -4211.281717825 5310.190131557 7.565711390672 1.170277267869 0.352077887922
2026-09-19T21:40:00.000 2179.649979816 -3780.716374730 5200.044017757 7.169975589382 2.395959066029 -1.264466567895
2026-09-19T21:44:00.000 3800.234362595 -3075.148193572 4710.574955951 6.252317722428 3.447985794939 -2.789643955050
2026-09-19T21:48:00.000 5144.200291090 -2145.758586286 3877.269421449 4.878781182780 4.249687480105 -4.112183517107
2026-09-19T21:52:00.000 6113.474393062 -1060.088434913 2760.761312108 3.148947040854 4.742270783548 -5.135094313367
2026-09-19T21:56:00.000 6637.249012622 102.827268966 1442.502818582 1.189103613821 4.889401987861 -5.783023413605
2026-09-19T22:00:00.000 6677.330395919 1258.251877468 18.815332003 -0.856969712520 4.680257048955 -6.008265739893
2026-09-19T22:04:00.000 6231.043224434 2322.037569801 -1406.264448073 -2.839002924918 4.130550079106 -5.794671672542
2026-09-19T22:08:00.000 5331.382940362 3216.890195591 -2728.762019587 -4.611957254289 3.281276209405 -5.158870366815
2026-09-19T22:12:00.000 4044.398283979 3878.064581876 -3852.491297285 -6.047165751021 2.195277487822 -4.148634723098
2026-09-19T22:16:00.000 2464.091592293 4258.018822605 -4696.072369579 -7.041714100886 0.952108374936 -2.838701747385
2026-09-19T22:20:00.000 705.358796238 4329.699869637 -5198.706441246 -7.525320824227 -0.358116446782 -1.324723384598
2026-09-19T22:24:00.000 -1104.396460655 4088.298221954 -5324.352987241 -7.464513031907 -1.641232827125 0.283877410305
2026-09-19T22:28:00.000 -2834.342690691 3551.446070788 -5064.125978822 -6.864281457122 -2.805433028637 1.871521091053
2026-09-19T22:32:00.000 -4359.424398804 2757.916238777 -4436.845445681 -5.767497071703 -3.767327681915 3.324188139682
2026-09-19T22:36:00.000 -5569.173313896 1764.919972686 -3487.744641221 -4.252225350744 -4.457537326898 4.537044760330
2026-09-19T22:40:00.000 -6375.617640797 644.135748111 -2285.377546572 -2.426874258344 -4.825632592686 5.421763755200
2026-09-19T22:44:00.000 -6719.755159597 -523.336597198 -916.843991335 -0.423074672536 -4.844079770874 5.913132999997
2026-09-19T22:48:00.000 -6576.054644888 -1652.801694778 518.424106451 1.613574421798 -4.510713465798 5.974321415987
2026-09-19T22:52:00.000 -5954.532331146 -2662.163870959 1915.907430616 3.534326224776 -3.849278838365 5.600097358680
2026-09-19T22:56:00.000 -4900.141417916 -3477.994249370 3173.714146672 5.198666627833 -2.907806294879 4.817468243444
2026-09-19T23:00:00.000 -3489.484529877 -4040.955557084 4200.120325409 6.485040606057 -1.754930379055 3.683596367809
2026-09-19T23:04:00.000 -1825.141578046 -4310.138487290 4920.309621555 7.299838374504 -0.474595210150 2.281287964771
2026-09-19T23:08:00.000 -28.122919148 -4265.994665454 5281.797993383 7.583951189767 0.840236155549 0.712664427088
2026-09-19T23:12:00.000 1770.931730358 -3911.700390130 5258.189668696 7.316662744088 2.094277748617 -0.908300138395
2026-09-19T23:16:00.000 3441.172651507 -3272.909825663 4851.063520020 6.516940345839 3.196589440713 -2.463817018452
2026-09-19T23:20:00.000 4860.968837066 -2395.940408502 4089.901309744 5.242238448401 4.066936823773 -3.840515631883
2026-09-19T23:24:00.000 5926.752783830 -1344.493741642 3030.048723458 3.584814953361 4.641591176695 -4.937554225407
2026-09-19T23:28:00.000 6560.676576609 -195.085402485 1748.785332523 1.665494231313 4.878216653670 -5.674180052810
2026-09-19T23:32:00.000 6716.470924595 968.541137997 339.706938690 -0.375032425126 4.759356545167 -5.996105639929
2026-09-19T23:36:00.000 6382.964388759 2061.617314588 -1094.205161926 -2.386878601701 4.294005726397 -5.879945798151
2026-09-19T23:40:00.000 5584.896737765 3004.663345179 -2448.279619468 -4.222637586477 3.516932877990 -5.335071385089
2026-09-19T23:44:00.000 4380.936574651 3729.366299753 -3623.952243949 -5.748781557229 2.485765098003 -4.402600678937
2026-09-19T23:48:00.000 2859.123377295 4183.525959759 -4535.993729966 -6.855544548633 1.276231858183 -3.151737322072
2026-09-19T23:52:00.000 1130.211217436 4334.702187271 -5118.599028009 -7.464429261140 -0.023780245052 -1.674069297068
2026-09-19T23:56:00.000 -680.466425149 4172.362221942 -5329.941830544 -7.533015283548 -1.320680533862 -0.076606081733
2026-09-20T00:00:00.000 -2441.970936485 3708.472590458 -5154.976238636 -7.057185936501 -2.521619139682 1.525772432302
2026-09-20T00:04:00.000 -4026.986368939 2976.575802299 -4606.400670909 -6.071058123968 -3.540638630851 3.018030641437
2026-09-20T00:08:00.000 -5320.775147338 2029.439923501 -3723.773419220 -4.644795893542 -4.304394041287 4.292638128145
2026-09-20T00:12:00.000 -6229.354065603 935.401344988 -2570.813840376 -2.880280229347 -4.757285643393 5.256985455012
2026-09-20T00:16:00.000 -6686.361218118 -226.425151424 -1230.986033688 -0.904518344512 -4.865700935363 5.840199192697
2026-09-20T00:20:00.000 -6658.071733842 -1371.802268469 198.424056742 1.139152374987 -4.620907486787 5.998768585865
2026-09-20T00:24:00.000 -6146.079285933 -2417.509105763 1613.367817584 3.101604350761 -4.040114500992 5.720275612682
2026-09-20T00:28:00.000 -5187.327352518 -3287.481794770 2910.698544816 4.839284405132 -3.165396583500 5.024636721026
2026-09-20T00:32:00.000 -3851.433014616 -3918.438343315 3995.807190606 6.225207110379 -2.060503121869 3.962613764138
2026-09-20T00:36:00.000 -2235.533522808 -4264.518410314 4789.589831156 7.158431826216 -0.805925298543 2.611798103515
2026-09-20T00:40:00.000 -457.123760462 -4300.587980993 5234.201559765 7.571228261987 0.507187566129 1.070626195927
2026-09-20T00:44:00.000 1354.511219590 -4024.007509695 5297.206166403 7.433598868771 1.783652146749 -0.548884981306
2026-09-20T00:48:00.000 3067.630623277 -3454.794442110 4973.889696418 6.755174538675 2.930943310783 -2.129085883370
2026-09-20T00:52:00.000 4557.523764695 -2634.203790320 4287.628129828 5.584603411794 3.865646233153 -3.554910295395
2026-09-20T00:56:00.000 5715.552784592 -1621.813579588 3288.283488774 4.006460757302 4.519423505441 -4.722043598041
2026-09-20T01:00:00.000 6457.150446184 -491.267203950 2048.682763949 2.135611872675 4.844175234417 -5.544653051603
2026-09-20T01:04:00.000 6728.160292873 675.081057011 659.350257063 0.109057589656 4.815929296212 -5.962091907929
2026-09-20T01:08:00.000 6508.950884174 1792.249226277 -778.172525971 -1.924354370417 4.436936333360 -5.943832723485
2026-09-20T01:12:00.000 5815.885932513 2778.955843273 -2158.906882279 -3.815486033834 3.735570843947 -5.491937171529
2026-09-20T01:16:00.000 4699.989967644 3563.648833998 -3382.271322856 -5.426498301022 2.763957189601 -4.640684582399
2026-09-20T01:20:00.000 3242.959283272 4089.718569958 -4359.490737840 -6.641188554971 1.593630528778 -3.453459074241
2026-09-20T01:24:00.000 1550.944399531 4319.492510555 -5019.980511897 -7.373106217597 0.309839904750 -2.017436453926
2026-09-20T01:28:00.000 -253.298259161 4236.769660891 -5316.267759472 -7.570999820368 -0.994814293135 -0.436836560861
2026-09-20T01:32:00.000 -2039.241863281 3847.807111343 -5227.194513726 -7.221631430505 -2.226844185534 1.174543566857
2026-09-20T01:36:00.000 -3677.811133459 3180.779007298 -4759.293627920 -6.350230196740 -3.298103993902 2.701032492542
2026-09-20T01:40:00.000 -5050.453886737 2283.785152550 -3946.314359989 -5.018804716242 -4.131626082683 4.032771887919
2026-09-20T01:44:00.000 -6057.554246144 1221.518880936 -2846.921843507 -3.322329652593 -4.666925764374 5.073210013826
2026-09-20T01:48:00.000 -6625.663539319 70.750213638 -1540.649567104 -1.382688510680 -4.864510704663 5.746093818292
2026-09-20T01:52:00.000 -6713.004097698 -1085.135645991 -122.285645110 0.659636899532 -4.709164073041 6.001420272539
2026-09-20T01:56:00.000 -6312.739031803 -2162.190381816 1304.974345805 2.655774601205 -4.211506167237 5.819647817314
2026-09-20T02:00:00.000 -5453.642878595 -3082.083810471 2637.109850222 4.459744843433 -3.407467676880 5.213527743342
2026-09-20T02:04:00.000 -4198.050258623 -3777.898499090 3776.974330591 5.939657225143 -2.355610943764 4.227220647357
2026-09-20T02:08:00.000 -2637.247785581 -4199.049673397 4641.463254277 6.987634795694 -1.132593682913 2.932804085558
2026-09-20T02:12:00.000 -884.729973433 -4314.947269996 5167.577764692 7.527571064833 0.172670378711 1.424667460076
2026-09-20T02:16:00.000 932.098593579 -4117.162410419 5316.956693763 7.520284291408 1.465533443536 -0.187524819041
2026-09-20T02:20:00.000 2681.138005241 -3619.999343621 5078.611967419 6.966024506312 2.652307884631 -1.786670938431
2026-09-20T02:24:00.000 4235.102507057 -2859.475820037 4469.734398029 5.904449739361 3.646792678630 -3.256415833594
2026-09-20T02:28:00.000 5480.727441709 -1890.782375653 3534.527351254 4.412126778959 4.376385465664 -4.489358132948
2026-09-20T02:32:00.000 6327.074744382 -784.352780205 2341.102856178 2.597496946951 4.787485619860 -5.394921097052
2026-09-20T02:36:00.000 6712.322996575 379.235551471 976.580442314 0.593289185546 4.849755439151 -5.906346641177
2026-09-20T02:40:00.000 6608.454032083 1515.194582539 -459.316708632 -1.453336535830 4.558712541524 -5.986089377170
2026-09-20T02:44:00.000 6023.371656078 2540.833720072 -1861.693870129 -3.392158830226 3.936203741396 -5.628883010185
2026-09-20T02:48:00.000 5000.224371681 3381.706386942 -3128.322153522 -5.081602829845 3.028589894121 -4.862011183295
2026-09-20T02:52:00.000 3614.009551207 3977.063775478 -4167.198998508 -6.399478799350 1.902859517438 -3.742771642838
2026-09-20T02:56:00.000 1965.828438223 4284.179840129 -4903.205234990 -7.251681727281 0.641221991094 -2.353590310565
2026-09-20T03:00:00.000 175.361043181 4281.265446514 -5283.380596773 -7.578279105358 -0.665129080539 -0.795525153844
2026-09-20T03:04:00.000 -1627.796574237 3968.849076592 -5280.523312427 -7.356927927522 -1.922475827677 0.819092397328
2026-09-20T03:08:00.000 -3313.317968826 3369.621764642 -4894.977068681 -6.603864407710 -3.040870746413 2.374336582495
2026-09-20T03:12:00.000 -4759.304993573 2526.811176600 -4154.567826201 -5.372716890270 -3.940077236347 3.758393489640
2026-09-20T03:16:00.000 -5860.908907017 1501.184519536 -3112.705307156 -3.751204141343 -4.555028032038 4.871117533816
2026-09-20T03:20:00.000 -6537.895134159 366.820274428 -1844.713010577 -1.855612643509 -4.840574500597 5.631173703223
2026-09-20T03:24:00.000 -6740.607475630 -794.136293098 -442.540049454 0.177007418800 -4.775129344743 5.982278084717
2026-09-20T03:28:00.000 -6453.806596764 -1897.409060360 991.849180447 2.198672118071 -4.362705442791 5.897857971316
2026-09-20T03:32:00.000 -5697.974028718 -2862.780131988 2353.944391264 4.061599608200 -3.632933856252 5.383455696038
2026-09-20T03:36:00.000 -4527.895593818 -3620.022891852 3544.419169196 5.629545445647 -2.638913690558 4.476456002326
2026-09-20T03:40:00.000 -3028.622658478 -4114.076813146 4476.470784927 6.788124476056 -1.453105270029 3.243142581010
2026-09-20T03:44:00.000 -1309.179391976 -4309.050361181 5082.172384939 7.453135244110 -0.161772742682 1.773506880823
2026-09-20T03:48:00.000 505.429501267 -4190.777851878 5317.374299126 7.576343672891 1.141403369439 0.174470711594
2026-09-20T03:52:00.000 2283.278724224 -3767.799523463 5164.854822039 7.148607940734 2.361999306610 -1.437818760026
2026-09-20T03:56:00.000 3895.021824524 -3070.745198889 4635.562004362 6.200445653113 3.411430814372 -2.946126084410
2026-09-20T04:00:00.000 5223.228761338 -2150.175360650 3767.886410565 4.800123132227 4.213189477933 -4.240355942155
2026-09-20T04:04:00.000 6170.964940057 -1072.993482472 2624.981117568 3.049224383471 4.708460453392 -5.225537821541
2026-09-20T04:08:00.000 6668.998762178 82.377330906 1290.241527886 1.075648759281 4.860721331307 -5.829073220600
2026-09-20T04:12:00.000 6681.035330795 1231.748220395 -138.798550049 -0.975770670118 4.658803698955 -6.006553102581
2026-09-20T04:16:00.000 6206.471754385 2291.418534451 -1557.719805515 -2.954384132148 4.117928397162 -5.745396781188
2026-09-20T04:20:00.000 5280.381926508 3184.406176436 -2863.023428791 -4.715479400529 3.278461107477 -5.065764486660
2026-09-20T04:24:00.000 3970.735071528 3846.113599111 -3959.811439487 -6.131362276974 2.202510868548 -4.018622067487
2026-09-20T04:28:00.000 2373.155473819 4228.963812396 -4768.692833771 -7.100608526984 0.968854818938 -2.681320199232
2026-09-20T04:32:00.000 603.756857767 4305.684600951 -5231.398912525 -7.554788975545 -0.333134909655 -1.151387862464
2026-09-20T04:36:00.000 -1209.312787242 4071.081441794 -5314.772784620 -7.462502438127 -1.609921448069 0.460690884347
2026-09-20T04:40:00.000 -2934.989403403 3542.271193204 -5012.965777480 -6.830915660670 -2.770148255235 2.039118377999
2026-09-20T04:44:00.000 -4448.509793748 2757.427332351 -4347.786271369 -5.705080945445 -3.730673125607 3.470500366038
2026-09-20T04:48:00.000 -5640.211525687 1773.126744435 -3367.206216373 -4.165141501097 -4.422163872400 4.651453046579
2026-09-20T04:52:00.000 -6423.401389992 660.423927115 -2142.076048395 -2.321341457685 -4.794061800055 5.495871286671
2026-09-20T04:56:00.000 -6740.751269491 -500.155640993 -761.176625821 -0.306743889763 -4.818552983693 5.941423985116
2026-09-20T05:00:00.000 -6568.683311225 -1624.407406980 675.131239359 1.732180226267 -4.493058477694 5.954628337252
2026-09-20T05:04:00.000 -5919.297714375 -2630.612334897 2062.233116646 3.646479741938 -3.840787353335 5.533804574189
2026-09-20T05:08:00.000 -4839.597116305 -3445.576258162 3298.988875438 5.296129840088 -2.909126905981 4.709414492866
2026-09-20T05:12:00.000 -3408.038265912 -4010.032569647 4295.214383682 6.560697460582 -1.765995009390 3.541688488998
2026-09-20T05:16:00.000 -1728.721984021 -4282.967259603 4978.299136484 7.348203129121 -0.494602116182 2.115881969813
2026-09-20T05:20:00.000 76.257909375 -4244.556235399 5298.462074978 7.601527438701 0.812767633793 0.535790604154
2026-09-20T05:24:00.000 1875.684295840 -3897.550747269 5232.310020605 7.302159383378 2.061383339087 -1.083797633872
2026-09-20T05:28:00.000 3538.672233520 -3267.066670019 4784.512520890 6.471359230105 3.160687859841 -2.625176231679
2026-09-20T05:32:00.000 4944.103630057 -2398.814066531 3987.514357038 5.168834805788 4.030638992588 -3.975954076315
2026-09-20T05:36:00.000 5989.445642302 -1355.863532929 2899.284760693 3.488912050043 4.607515338192 -5.037129474641
2026-09-20T05:40:00.000 6598.342445839 -214.118437285 1599.190747732 1.554129213544 4.848819950983 -5.730555488852
2026-09-20T05:44:00.000 6726.368474854 943.232562733 182.214760924 -0.493633069808 4.736780434492 -6.005142467101
2026-09-20T05:48:00.000 6364.404715754 2031.882247188 -1248.089123970 -2.503954782038 4.279929228634 -5.841041230994
2026-09-20T05:52:00.000 5539.286448580 2972.684528074 -2587.335649419 -4.329604330123 3.512436147536 -5.251191090125
2026-09-20T05:56:00.000 4311.653864027 3697.502504715 -3738.075927790 -5.837897031385 2.491219860954 -4.280003735061
2026-09-20T06:00:00.000 2771.246713725 4154.133786855 -4616.926838639 -6.920460771972 1.291244515125 -2.999443520200
2026-09-20T06:04:00.000 1030.134043341 4309.952898615 -5160.509637173 -7.500589144961 -0.000350457619 -1.503149798243
2026-09-20T06:08:00.000 -785.498044042 4154.072804988 -5329.821347446 -7.537901168295 -1.290622125348 0.100620852332
2026-09-20T06:12:00.000 -2544.365148460 3697.969130139 -5112.838190579 -7.030446496349 -2.487202850008 1.696581858460
2026-09-20T06:16:00.000 -4119.330538175 2974.601483772 -4525.276800409 -6.014534427650 -3.504416733451 3.170136205626
2026-09-20T06:20:00.000 -5396.354921526 2036.111982319 -3609.508170260 -4.562442863218 -4.268997985784 4.415023476935
2026-09-20T06:24:00.000 -6282.638520650 950.214335514 -2431.663613870 -2.777957186617 -4.725244897346 5.340692690730
2026-09-20T06:28:00.000 -6713.419045420 -204.555890000 -1077.039542319 -0.789620774976 -4.839289090199 5.879019794446
2026-09-20T06:32:00.000 -6656.879352053 -1344.462851644 355.971979505 1.258222242217 -4.602008883032 5.989760484390
2026-09-20T06:36:00.000 -6116.686094368 -2386.678911467 1763.037802834 3.216088773353 -4.030102997227 5.664030405281
2026-09-20T06:40:00.000 -5131.857495949 -3255.397652865 3041.577284414 4.940766996219 -3.165027693987 4.925249915883
2026-09-20T06:44:00.000 -3773.923342668 -3887.435834019 4098.354911963 6.306266735296 -2.069834430000 3.827359027772
2026-09-20T06:48:00.000 -2141.627105964 -4236.859697773 4856.338534330 7.213182750938 -0.824287803461 2.450553500863
2026-09-20T06:52:00.000 -353.651152236 -4278.290769502 5260.293094054 7.595712744899 0.481149282313 0.895127018126
2026-09-20T06:56:00.000 1460.027032511 -4008.692267006 5280.737618815 7.426033120004 1.751869153639 -0.725893046537
2026-09-20T07:00:00.000 3167.512142193 -3447.565133219 4916.049283944 6.716063243330 2.895758208290 -2.294738542267
2026-09-20T07:04:00.000 4644.489338232 -2635.571589874 4192.615514018 5.516728354361 3.829624396928 -3.697124860690
2026-09-20T07:08:00.000 5783.247917881 -1631.666064465 3163.016508122 3.914728917320 4.485166540254 -4.830392303612
2026-09-20T07:12:00.000 6500.623418806 -508.880465632 1902.302804024 2.026738876406 4.814150748973 -5.611156572018
2026-09-20T07:16:00.000 6744.240878303 650.991512455 502.554042379 -0.008922025928 4.792316718208 -5.981857712302
2026-09-20T07:20:00.000 6496.493171666 1763.441850341 -933.927414221 -2.042720696256 4.421482235930 -5.915455944951
2026-09-20T07:24:00.000 5775.848554009 2747.542643350 -2302.257686285 -3.925540167172 3.729453150759 -5.417603323032
2026-09-20T07:28:00.000 4635.347353644 3531.944568207 -3502.792679451 -5.520248390465 2.767671205965 -4.525960226534
2026-09-20T07:32:00.000 3158.459366197 4060.067547603 -4448.453050615 -6.711932290766 1.606921014369 -3.306809900898
2026-09-20T07:36:00.000 1452.744070835 4294.087122218 -5070.967448439 -7.415863288558 0.331703358308 -1.849549416457
2026-09-20T07:40:00.000 -358.082804826 4217.479173269 -5325.616086485 -7.582791289527 -0.966046505950 -0.259830218356
2026-09-20T07:44:00.000 -2143.035817319 3836.035311077 -5194.237797230 -7.201630533639 -2.193352217863 1.347955410965
2026-09-20T07:48:00.000 -3773.105153045 3177.364453222 -4686.403527778 -6.299809051967 -3.262383648123 2.858387125608
2026-09-20T07:52:00.000 -5130.327443104 2288.950029550 -3838.739594102 -4.941479472639 -4.096284881725 4.162694418100
2026-09-20T07:56:00.000 -6116.171546476 1234.864988287 -2712.429761526 -3.223581647606 -4.634497182373 5.166215511228
2026-09-20T08:00:00.000 -6658.708537391 91.296218172 -1388.983908326 -1.269631577216 -4.837296517376 5.795306358334
2026-09-20T08:04:00.000 -6718.015810519 -1058.882094717 35.531137999 0.778753085680 -4.689100161072 6.003135993905
2026-09-20T08:08:00.000 -6289.310536152 -2132.130187414 1457.447140735 2.772195457367 -4.200042475025 5.773663390014
2026-09-20T08:12:00.000 -5403.459480965 -3050.396561174 2773.121639656 4.564906500521 -3.405460326403 5.123178459975
2026-09-20T08:16:00.000 -4124.761823684 -3746.889213357 3886.609751248 6.025858177788 -2.363238048692 4.099117713327
2026-09-20T08:20:00.000 -2546.190686209 -4170.980286082 4716.736518323 7.048606379870 -1.149316343615 2.776309869445
2026-09-20T08:24:00.000 -782.528887635 -4291.866238046 5203.010103672 7.558903977289 0.148082000815 1.251179798360
2026-09-20T08:28:00.000 1038.013097306 -4100.749160299 5309.966750077 7.519705607786 1.434902984378 -0.365403157569
2026-09-20T08:32:00.000 2783.061719519 -3611.439430242 5029.699245669 6.933539537698 2.617897791567 -1.956018024083
2026-09-20T08:36:00.000 4325.608729456 -2859.377599091 4382.447678733 5.842358171706 3.611118554529 -3.404892061724
2026-09-20T08:40:00.000 5553.206147319 -1899.139006731 3415.218249765 4.324902928039 4.342028209691 -4.606089663100
2026-09-20T08:44:00.000 6376.224443213 -800.547655372 2198.474061508 2.491510323514 4.756918955094 -5.471317354784
2026-09-20T08:48:00.000 6734.554692770 356.384244973 821.052488298 0.476351039823 4.825191392448 -5.936780839788
2026-09-20T08:52:00.000 6602.166950097 1487.353777791 -616.377262279 -1.572580915951 4.541958557768 -5.968359004038
2026-09-20T08:56:00.000 5989.070431896 2510.042060609 -2008.823181494 -3.504929400333 3.928528172309 -5.564382163881
2026-09-20T09:00:00.000 4940.466413519 3350.230287716 -3254.811467184 -5.179684704405 3.030605091442 -4.755589044100
2026-09-20T09:04:00.000 3533.193458372 3947.229621307 -4263.877697309 -6.475834369539 1.914444503672 -3.602305311335
2026-09-20T09:08:00.000 1869.852144474 4258.194934874 -4963.093932340 -7.300918699317 0.661509837645 -2.189342744929
2026-09-20T09:12:00.000 71.186548097 4261.045360318 -5302.172931788 -7.596962304527 -0.637684585330 -0.619373409604
2026-09-20T09:16:00.000 -1732.636456306 3955.870210333 -5256.874320195 -7.343755502455 -1.889959642014 0.994487693071
2026-09-20T09:20:00.000 -3411.241703205 3364.814160724 -4830.589728328 -6.559735445581 -3.005717059327 2.536377760956
2026-09-20T09:24:00.000 -4843.208774025 2530.499260293 -4054.076773981 -5.300699108435 -3.904865051197 3.895386739327
2026-09-20T09:28:00.000 -5924.671817365 1513.075637533 -2983.361413338 -3.656384056818 -4.522290953438 4.973086347773
2026-09-20T09:32:00.000 -6576.831154926 386.035629002 -1695.879962718 -1.744797828878 -4.812638685728 5.690602385743
2026-09-20T09:36:00.000 -6751.826274334 -768.995088078 -285.027554050 0.295750743155 -4.753977633791 5.994716821358
2026-09-20T09:40:00.000 -6436.445150103 -1868.163002618 1146.572717167 2.316626181026 -4.349858178078 5.862309744832
2026-09-20T09:44:00.000 -5653.271071213 -2831.548690047 2494.599168033 4.170084966647 -3.629341563537 5.302481748410
2026-09-20T09:48:00.000 -4459.099217154 -3589.076221921 3660.750213694 5.720606564349 -2.644869621123 4.355978209614
2026-09-20T09:52:00.000 -2940.742309857 -4085.671265185 4560.002848104 6.855128578525 -1.468197436667 3.091971389152
2026-09-20T09:56:00.000 -1208.610047149 -4285.259368723 5126.824979393 7.491232781907 -0.184896614756 1.602660971306
2026-09-20T10:00:00.000 611.375430752 -4173.334287731 5319.896165489 7.582777435243 1.111961666271 -0.003634261524
2026-09-20T10:04:00.000 2386.896524917 -3757.965787101 5125.054591175 7.122882937050 2.328418229770 -1.610248021294
2026-09-20T10:08:00.000 3988.765000559 -3069.223064555 4556.324753315 6.144372327352 3.376172007387 -3.100326906444
2026-09-20T10:12:00.000 5300.254437550 -2157.060790888 3654.974537896 4.717728534058 4.178809144726 -4.365048875881
2026-09-20T10:16:00.000 6225.640045237 -1087.775344422 2486.626650305 2.946509051076 4.677434348639 -5.311554621909
2026-09-20T10:20:00.000 6697.327314306 60.778930583 1136.550031265 0.960170518501 4.835289162414 -5.870075330842
2026-09-20T10:24:00.000 6680.965663522 1204.908123618 -296.594016809 -1.095475363322 4.640827563286 -5.999548309955
2026-09-20T10:28:00.000 6178.050242314 2261.299827678 -1708.096800899 -3.069487726210 4.108759954306 -5.690979913076
2026-09-20T10:32:00.000 5225.737146846 3153.223043433 -2995.028633209 -4.817572587761 3.278823039285 -4.968045197190
2026-09-20T10:36:00.000 3893.898511085 3816.169215333 -4063.865370889 -6.213093057336 2.212411800906 -3.884856122133
2026-09-20T10:40:00.000 2279.744289481 4202.474367149 -4837.276518767 -7.156185509732 0.987562970501 -2.521307601884
2026-09-20T10:44:00.000 500.554773774 4284.606010098 -5259.576608379 -7.580327005785 -0.307041413994 -0.976722591211
2026-09-20T10:48:00.000 -1314.839911325 4056.957532406 -5300.524674313 -7.456225869646 -1.578428103379 0.637443470304
2026-09-20T10:52:00.000 -3035.212592365 3536.119457329 -4957.319776853 -6.793247477391 -2.735622530500 2.205267284220
2026-09-20T10:56:00.000 -4536.165378788 2759.671595505 -4254.746705512 -5.638632120139 -3.695660804023 3.614073046622
2026-09-20T11:00:00.000 -5708.914093965 1783.578092043 -3243.481965704 -4.074588558957 -4.389194786334 4.762018092913
2026-09-20T11:04:00.000 -6468.110999980 678.305174230 -1996.617190459 -2.213162741671 -4.765482885097 5.565302970114
2026-09-20T11:08:00.000 -6758.157916766 -476.148921214 -604.540666559 -0.188792367277 -4.796389858862 5.964545314409
2026-09-20T11:12:00.000 -6557.469878832 -1596.015181131 831.544907503 1.851257074210 -4.478896608191 5.929653232073
2026-09-20T11:16:00.000 -5880.250335050 -2599.891457072 2207.023499336 3.757919634091 -3.835665655679 5.462509646600
2026-09-20T11:20:00.000 -4775.548732777 -3414.758109188 3421.598751593 5.391751090236 -2.913448205390 4.597008032247
2026-09-20T11:24:00.000 -3323.652176366 -3981.362864442 4386.709270913 6.633523767379 -1.779470552576 3.396394513126
2026-09-20T11:28:00.000 -1630.140227627 -4258.538800752 5032.017939531 7.392957624397 -0.516251801753 1.948299210719
2026-09-20T11:32:00.000 181.866577695 -4226.149862080 5310.494531233 7.614974815566 0.784546080248 0.358103751809
